Specie,Forma_specialis,Host,Country,Subdivision,Level of precision,Year,Reference,x,y
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,Oromia,3,2012,Assefa et al. (2015),37.20223,9.05227
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,Oromia,3,2018,Gabrekiristos et al. (2020),38.71557,8.2853
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,Oromia,3,2012,Assefa et al. (2015),38.76587,9.50124
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,Oromia,3,2018,Gabrekiristos et al. (2020),39.09923,8.31773
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,Sidama,3,2011,Mekonen and Chala (2014),38.5251,7.03475
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2011,Mekonen and Chala (2014),37.51071,8.31352
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.09938,7.28597
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.11064,7.51143
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.11343,7.39522
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2011,Mekonen and Chala (2014),38.26118,7.79283
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.37186,8.16306
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2011,Mekonen and Chala (2014),38.41609,7.74852
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.4218,8.02505
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.44803,8.09027
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.46645,7.93305
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.4678,8.13276
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.4778,8.14567
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,"Southern Nations, Nationalities, and People",3,2018,Gabrekiristos et al. (2020),38.49479,8.09775
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,Tigray,4,2018,Kebede and Tsehaye (2020),36.53583,13.64498
Fusarium oxysporum,Capcisi,Hot pepper,Ethiopia,Tigray,4,2018,Kebede and Tsehaye (2020),36.58109,14.00236
Fusarium oxysporum,Cepae,Onion,Ethiopia,Oromia,3,2007,Sintayehu et al. (2011),39.00057,8.76724
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.18434,12.29529
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),37.29048,11.54415
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.30496,12.37027
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.3368,12.36523
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),37.34218,12.30832
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.34247,12.40815
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),37.34526,12.67951
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.47327,12.47417
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),37.47578,11.23266
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.50728,12.31136
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.57292,12.41793
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),37.57547,11.94093
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),37.65207,11.15436
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.65412,11.88277
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),37.68163,12.33703
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.68494,12.00023
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.69817,12.00512
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.73371,12.087
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.73627,12.04545
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.73982,12.08931
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.76164,12.07934
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),37.80423,11.92896
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),38.08602,10.83176
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),38.09642,10.32526
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),38.138,10.19638
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),38.13924,10.1785
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),38.1469,10.28584
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),38.15737,10.60396
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),38.16049,10.54082
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),38.16731,10.38769
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Abera et al. (2011b),38.17383,10.28042
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),38.22284,10.44466
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),38.50232,10.6698
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Sheahabu et al. (2008),39.00987,9.8107
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2008,Sheahabu et al. (2008),39.31854,8.81047
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),39.33125,12.00086
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),39.58213,11.49636
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),39.70003,11.59713
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Amhara,3,2015,Yimer et al. (2018),39.77533,11.60323
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),37.83769,8.95733
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),38.24437,8.57875
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2008,Sheahabu et al. (2008),38.24613,8.58484
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),38.2568,9.82593
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2008,Sheahabu et al. (2008),38.29937,9.53174
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),38.31273,9.53646
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),38.62977,8.89073
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),38.66491,9.66538
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2008,Sheahabu et al. (2008),38.82098,8.8201
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2008,Sheahabu et al. (2008),39.13547,8.62474
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),39.15964,9.88749
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),39.1718,8.59246
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Oromia,3,2015,Yimer et al. (2018),39.41375,8.94675
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Tigray,3,2015,Yimer et al. (2018),39.24952,13.84243
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Tigray,3,2015,Yimer et al. (2018),39.43413,12.77506
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Tigray,3,2015,Yimer et al. (2018),39.55107,12.77267
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Tigray,3,2015,Yimer et al. (2018),39.56702,13.35437
Fusarium oxysporum,Ciceris,Chickpea,Ethiopia,Tigray,3,2015,Yimer et al. (2018),39.58377,13.77746
Fusarium oxysporum,Cubense,Banana,Ethiopia,Oromia,3,2018,Gabrekiristos et al. (2018),39.32571,8.41187
Fusarium oxysporum,Cubense,Banana,Ethiopia,Sidama,3,2014,Gabrekiristos et al. (2018),38.35125,6.60824
Fusarium oxysporum,Cubense,Banana,Ethiopia,"Southern Nations, Nationalities, and People",3,2014,Gabrekiristos et al. (2018),35.58558,7.04202
Fusarium oxysporum,Cubense,Banana,Ethiopia,"Southern Nations, Nationalities, and People",3,2015,Mengesha et al. (2018),37.57677,6.04024
Fusarium oxysporum,Cubense,Banana,Ethiopia,"Southern Nations, Nationalities, and People",3,2015,Mengesha et al. (2018),37.75703,6.27104
Fusarium oxysporum,Cubense,Banana,Ethiopia,"Southern Nations, Nationalities, and People",3,2014,Gabrekiristos et al. (2018),38.32187,6.72656
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.0396,12.20322
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.04734,10.68631
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.04963,12.54977
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.31221,12.40644
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.33032,10.65929
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.58803,10.44154
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.61191,12.17539
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.64264,11.98718
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),37.97341,11.89204
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),38.07962,10.33026
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2017, Bedasa-Abdisa (2018),38.90194,9.79724
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2017, Bedasa-Abdisa (2018),38.99373,10.17714
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2017, Bedasa-Abdisa (2018),39.09639,9.80214
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),39.12547,9.93199
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),39.15784,9.75451
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2017, Bedasa-Abdisa (2018),39.25308,10.01409
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2017, Bedasa-Abdisa (2018),39.49719,8.97602
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),39.50164,11.71887
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),39.50997,12.16316
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Amhara,3,2016,Bekele et al. (2021),39.53179,11.61439
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),37.85997,8.95688
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),37.87814,8.40892
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),38.30158,8.43332
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2017, Bedasa-Abdisa (2018),38.30691,9.53714
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),38.49645,9.09543
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),38.62884,8.52005
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),38.65587,8.75529
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),39.04075,9.14378
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2018,Bedasa and Zewdie (2019),39.10004,8.94997
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),39.12193,7.75937
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2017, Bedasa-Abdisa (2018),39.14149,9.19469
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2017, Bedasa-Abdisa (2018),39.16662,8.5867
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2017, Bedasa-Abdisa (2018),39.17217,8.82593
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),39.25325,9.36724
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2017, Bedasa-Abdisa (2018),39.2936,8.81089
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),39.48654,7.63795
Fusarium oxysporum,Lentis,Lentil,Ethiopia,Oromia,3,2016,Bekele et al. (2021),40.43975,6.6253
Fusarium oxysporum,Lentis,Lentil,Ethiopia,"Southern Nations, Nationalities, and People",3,2016,Bekele et al. (2021),37.72044,8.33035
Fusarium oxysporum,Lentis,Lentil,Ethiopia,"Southern Nations, Nationalities, and People",3,2016,Bekele et al. (2021),37.78684,6.87597
Fusarium oxysporum,Lentis,Lentil,Ethiopia,"Southern Nations, Nationalities, and People",3,2016,Bekele et al. (2021),37.87683,6.98917
Fusarium oxysporum,Lentis,Lentil,Ethiopia,"Southern Nations, Nationalities, and People",3,2016,Bekele et al. (2021),37.93669,7.07874
Fusarium oxysporum,Lentis,Lentil,Ethiopia,"Southern Nations, Nationalities, and People",3,2016,Bekele et al. (2021),38.1304,7.72484
Fusarium oxysporum,Lentis,Lentil,Ethiopia,"Southern Nations, Nationalities, and People",3,2016,Bekele et al. (2021),38.30282,8.26043
Fusarium oxysporum,Lentis,Lentil,Ethiopia,"Southern Nations, Nationalities, and People",3,2016,Bekele et al. (2021),38.51332,8.41654
Fusarium oxysporum,Sesami,Sesame,Ethiopia,Amhara,3,2015,Belay (2018),36.38995,12.79709
Fusarium oxysporum,Sesami,Sesame,Ethiopia,Tigray,3,2015,Belay (2018),36.54799,14.06667
Fusarium oxysporum,Sesami,Sesame,Ethiopia,Tigray,3,2015,Belay (2018),36.63078,14.27472
Fusarium oxysporum,Sesami,Sesame,Ethiopia,Tigray,3,2015,Belay (2018),36.9618,13.57223
Fusarium oxysporum,Sesami,Sesame,Ethiopia,Tigray,3,2015,Belay (2018),37.76508,14.40799
Fusarium oxysporum,Sesami,Sesame,Ethiopia,Tigray,3,2015,Belay (2018),39.74825,12.43206
Fusarium oxysporum,Cubense,Banana,Federated States of Micronesia,Yap,3,1999,Smith et al. (2002),138.06744,9.45838
Fusarium oxysporum,Cepae,Onion,Finland,North Savo,3,2014,Haapalainen et al. (2016),26.99569,62.99795
Fusarium oxysporum,Cepae,Onion,Finland,South Karelia,3,2014,Haapalainen et al. (2016),28.57696,61.06468
Fusarium oxysporum,Cepae,Onion,Finland,South Savo,3,2014,Haapalainen et al. (2016),27.09099,61.15888
Fusarium oxysporum,Canariensis,Canary Island date palm,France,Provence-Alpes-C�te d'Azur,3,1999,Plyler et al. (1999),7.03326,43.54551
Fusarium oxysporum,Cubense,Banana,France,Mayotte,4,2019,Aguayo et al. (2021),45.07862,-12.90693
Fusarium oxysporum,Cubense,Banana,France,Mayotte,4,2019,Aguayo et al. (2021),45.14194,-12.89218
Fusarium oxysporum,Cubense,Banana,France,Mayotte,4,2019,Aguayo et al. (2021),45.20232,-12.73418
Fusarium oxysporum,Lactucae,Lettuce,France,Provence-Alpes-C�te d'Azur,3,2016,Gilardi et al. (2017b),7.19582,43.72754
Fusarium oxysporum,Melonis,Melon,France,Nouvelle-Aquitaine,2,2013,Villneuve et al. (2014),0.24007,44.46304
Fusarium oxysporum,Melonis,Melon,France,Occitanie,2,2013,Villneuve et al. (2014),1.40705,44.22626
Fusarium oxysporum,Melonis,Melon,France,Occitanie,2,2013,Villneuve et al. (2014),4.72459,43.91706
Fusarium oxysporum,Melonis,Melon,France,Pays de la Loire,2,2013,Villneuve et al. (2014),-1.13579,46.50474
Fusarium oxysporum,Melonis,Melon,France,Provence-Alpes-C�te d'Azur,2,2013,Villneuve et al. (2014),4.83913,43.84476
Fusarium oxysporum,Vanillae,Vanilla,France,French Polynesia,4,2012,Koyyappurath et al. (2016),-151.4896,-16.76671
Fusarium oxysporum,Vanillae,Vanilla,France,French Polynesia,4,2012,Koyyappurath et al. (2016),-151.45151,-16.72771
Fusarium oxysporum,Vanillae,Vanilla,France,French Polynesia,4,2012,Koyyappurath et al. (2016),-151.42569,-16.83939
Fusarium oxysporum,Vanillae,Vanilla,France,French Polynesia,4,2012,Koyyappurath et al. (2016),-151.4191,-16.83491
Fusarium oxysporum,Vanillae,Vanilla,France,French Polynesia,4,2012,Koyyappurath et al. (2016),-151.4099,-16.7922
Fusarium oxysporum,Vanillae,Vanilla,France,French Polynesia,4,2012,Koyyappurath et al. (2016),-151.37542,-16.83858
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.48978,-21.32157
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.49004,-21.32129
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.62259,-20.93732
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.62314,-20.93797
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.62927,-21.09244
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.65263,-20.95042
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.65273,-20.94954
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.66752,-20.94741
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.67788,-21.34768
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.70037,-21.35646
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.74578,-21.36419
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.7781,-21.12999
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.82035,-21.19294
Fusarium oxysporum,Vanillae,Vanilla,France,Reunion,4,2011,Koyyappurath et al. (2016),55.82177,-21.15629
Fusarium oxysporum,Asparagi,Asparagus,Germany,Baviera,2,2002,Gossmann and B�ttner (2002),11.26878,48.59069
Fusarium oxysporum,Asparagi,Asparagus,Germany,Brandenburg,2,2002,Gossmann and B�ttner (2002),12.58283,52.44287
Fusarium oxysporum,Asparagi,Asparagus,Germany,Lower Saxony,2,2002,Gossmann and B�ttner (2002),10.52953,52.39694
Fusarium oxysporum,Asparagi,Asparagus,Germany,Rhineland-Palatinate,2,2002,Gossmann and B�ttner (2002),8.27327,49.55108
Fusarium oxysporum,Asparagi,Asparagus,Germany,Saxony-Anhalt,2,2002,Gossmann and B�ttner (2002),12.23287,51.33619
Fusarium oxysporum,Asparagi,Asparagus,Germany,Schleswig-Holstein,2,2002,Gossmann and B�ttner (2002),9.94212,53.95641
Fusarium oxysporum,Cepae,Onion,Ghana,Eastern,3,2006,Awuha et al. (2009),-0.42322,6.6727
Fusarium oxysporum,Elaeidis,Oil palm,Ghana,Ashanti,3,2005,Tagoe et al. (2005),-1.91518,7.38741
Fusarium oxysporum,Elaeidis,Oil palm,Ghana,Central,3,2019,Rusli et al. (2019),-1.52565,5.55963
Fusarium oxysporum,Elaeidis,Oil palm,Ghana,Eastern,3,2019,Rusli et al. (2019),-0.95473,6.2729
Fusarium oxysporum,Elaeidis,Oil palm,Ghana,Eastern,3,2005,Tagoe et al. (2005),-0.8734,6.04051
Fusarium oxysporum,Elaeidis,Oil palm,Ghana,Western,3,2019,Rusli et al. (2019),-1.9018,5.10638
Fusarium oxysporum,Asparagi,Asparagus,Greece,Eastern Macedonia and Thrace,2,1996,Elena and Kranias (1996),10.90153,45.46434
Fusarium oxysporum,Basilici,Basil,Greece,Crete,3,2001,Biris et al. (2004),25.19085,35.21923
Fusarium oxysporum,Basilici,Basil,Greece,Thessaly,3,2001,Biris et al. (2004),22.92282,39.31859
Fusarium oxysporum,Basilici,Basil,Greece,Thessaly,3,2001,Biris et al. (2004),22.98344,39.38046
Fusarium oxysporum,Basilici,Basil,Greece,Thessaly,3,2001,Biris et al. (2004),22.997404,39.3519036
Fusarium oxysporum,Basilici,Basil,Greece,Western Greece,3,2001,Biris et al. (2004),21.39794,38.62256
Fusarium oxysporum,Canariensis,Canary Island date palm,Greece,Attica,3,2002,Elena (2005),23.73783,37.97368
Fusarium oxysporum,Cubense,Banana,Greece,Crete,2,1991,Vovlas et al. (1994),25.45702,34.99245
Fusarium oxysporum,Medicaginis,Alfalfa,Greece,Attica,3,2000,Antonopoulos et al. (2003),23.70322,37.9823
Fusarium oxysporum,Nicotianae,Tobacco,Greece,Thessaly,3,2002,Tjamos et al. (2006),22.31519,39.81255
Fusarium oxysporum,Niveum,Watermelon,Greece,Central Macedonia,3,2007,Tziros et al. (2007),22.99701,40.53748
Fusarium oxysporum,Phaseoli,Common bean,Greece,Eastern Macedonia and Thrace,3,1992,Alves-Santos et al. (2002a),24.4305,40.94943
Fusarium oxysporum,Phaseoli,Common bean,Greece,Western Macedonia,3,1992,Alves-Santos et al. (2002a),21.22879,40.50606
Fusarium oxysporum,Phaseoli,Common bean,Greece,Western Macedonia,3,1992,Alves-Santos et al. (2002a),24.68465,40.98533
Fusarium oxysporum,Capcisi,Hot pepper,India,Uttar Pradesh,3,2017,Mishra et al. (2017),78.98502,26.78833
Fusarium oxysporum,Capcisi,Hot pepper,India,Uttar Pradesh,3,2017,Mishra et al. (2017),81.66976,25.80345
Fusarium oxysporum,Capcisi,Hot pepper,India,Uttar Pradesh,3,2017,Mishra et al. (2017),81.76656,26.21152
Fusarium oxysporum,Cepae,Onion,India,Andhra Pradesh,3,2016,Rout et al. (2016),80.43807,16.36669
Fusarium oxysporum,Cepae,Onion,India,Karnataka,3,2009,Ganeshan et al. (2009),76.77628,17.24586
Fusarium oxysporum,Cepae,Onion,India,Karnataka,3,2016,Rout et al. (2016),77.49776,13.13281
Fusarium oxysporum,Cepae,Onion,India,Maharashtra,3,2016,Rout et al. (2016),74.64562,19.34954
Fusarium oxysporum,Cepae,Onion,India,Maharashtra,3,2018,Ashokrao (2018),76.80798,19.2436
Fusarium oxysporum,Cepae,Onion,India,Tamil Nadu,3,2008,Malathi and Mohan (2012),77.11038,11.22752
Fusarium oxysporum,Cepae,Onion,India,Tamil Nadu,3,2008,Malathi and Mohan (2012),77.20909,10.6813
Fusarium oxysporum,Cepae,Onion,India,Tamil Nadu,3,2008,Malathi and Mohan (2012),77.26434,10.56671
Fusarium oxysporum,Cepae,Onion,India,Tamil Nadu,3,2008,Malathi and Mohan (2012),77.28802,9.88529
Fusarium oxysporum,Cepae,Onion,India,Tamil Nadu,3,2008,Malathi and Mohan (2012),77.34487,9.99402
